respondent;sex;condition;exp_clock;trial_clock;block;block_nr;trial_nr;sound;salience;position;orientation;event;value;responseTime;accuracy
94;m;NA;380.616684095468;3.70351474708878;VA;3;26;growlingdog;low;peripheral;right;SearchResponse;right;884.188793832436;1
94;m;NA;387.27393314545;3.6375157085713;VA;3;27;cluckinghen;low;central;right;SearchResponse;right;818.134841741994;1
94;m;NA;394.04685038887;3.75365363107994;VA;3;28;firealarm;low;peripheral;right;SearchResponse;right;934.894986683503;1
94;m;NA;401.436511382461;4.36996992398053;VA;3;29;microwaveoven;low;peripheral;left;SearchResponse;left;1551.38747720048;1
94;m;NA;408.194499237463;3.7367599948775;VA;3;30;cluckinghen;low;peripheral;left;SearchResponse;left;918.127375189215;1
94;m;NA;414.984460240928;3.77028139075264;VA;3;31;microwaveoven;low;peripheral;right;SearchResponse;right;951.521956129;1
94;m;NA;421.791175028775;3.78669423679821;VA;3;32;cluckinghen;low;peripheral;right;SearchResponse;right;968.430604785681;1
94;m;NA;428.181107034674;3.35761475842446;VA;4;1;microwaveoven;high;central;left;SearchResponse;left;534.498581429943;1
94;m;NA;434.487272093771;3.28663122444414;VA;4;2;growlingdog;high;central;left;SearchResponse;left;467.332530301064;1
94;m;NA;440.793604659382;3.28640011325479;VA;4;3;cluckinghen;high;central;left;SearchResponse;left;467.678604647517;1
94;m;NA;447.033373642946;3.21937707439065;VA;4;4;firealarm;high;central;left;SearchResponse;left;400.326084112749;1
94;m;NA;453.256032101344;3.20271612936631;VA;4;5;growlingdog;high;central;right;SearchResponse;right;384.271559305489;1
94;m;NA;459.529003270902;3.25325797661208;VA;4;6;firealarm;high;central;right;SearchResponse;right;434.136665426195;1
94;m;NA;465.768912106287;3.22021421045065;VA;4;7;microwaveoven;high;central;right;SearchResponse;right;402.053689816967;1
94;m;NA;472.024750231998;3.23648601933382;VA;4;8;firealarm;high;peripheral;left;SearchResponse;left;417.736066272482;1
94;m;NA;478.265120104887;3.21987485233694;VA;4;9;microwaveoven;high;peripheral;left;SearchResponse;left;401.042331242934;1
94;m;NA;484.537349348189;3.25283486535773;VA;4;10;firealarm;high;peripheral;right;SearchResponse;right;434.315628372133;1
94;m;NA;490.76022469555;3.20285282097757;VA;4;11;growlingdog;high;peripheral;left;SearchResponse;left;385.056152008474;1
94;m;NA;497.066499582026;3.28658460709266;VA;4;12;microwaveoven;high;peripheral;right;SearchResponse;right;468.085123226047;1
94;m;NA;503.389476894634;3.30324673699215;VA;4;13;growlingdog;high;peripheral;right;SearchResponse;right;484.490463044494;1
94;m;NA;509.762527511222;3.35327263339423;VA;4;14;microwaveoven;low;central;left;SearchResponse;left;534.353198716417;1
94;m;NA;516.085557367187;3.30317009496503;VA;4;15;firealarm;low;central;left;SearchResponse;right;484.494808595628;0
94;m;NA;523.6764285143;4.5711800775025;VA;4;16;growlingdog;low;central;left;SearchResponse;left;1750.98419794813;1
94;m;NA;529.933483035536;3.23744522966444;VA;4;17;cluckinghen;high;central;right;SearchResponse;right;417.845498537645;1
94;m;NA;536.555991923437;3.60355500387959;VA;4;18;growlingdog;low;central;right;SearchResponse;right;783.571667503566;1
94;m;NA;542.879017828731;3.30329770012759;VA;4;19;cluckinghen;high;peripheral;left;SearchResponse;left;484.720784239471;1
94;m;NA;549.36881002225;3.47005687700585;VA;4;20;firealarm;low;central;right;SearchResponse;right;651.041442295536;1
94;m;NA;555.625173580367;3.23662429093383;VA;4;21;cluckinghen;high;peripheral;right;SearchResponse;right;417.64875757508;1
94;m;NA;562.582057316555;3.93718911078759;VA;4;22;firealarm;low;peripheral;left;SearchResponse;left;1118.51342953742;1
94;m;NA;569.005154372426;3.40337003581226;VA;4;23;growlingdog;low;peripheral;left;SearchResponse;left;584.40082333982;1
94;m;NA;575.278435270535;3.2535088409204;VA;4;24;cluckinghen;low;central;left;SearchResponse;left;434.319579042494;1
94;m;NA;581.951431882102;3.65325892460532;VA;4;25;microwaveoven;low;central;right;SearchResponse;right;834.802502766252;1
94;m;NA;588.65849902574;3.68736738245934;VA;4;26;growlingdog;low;peripheral;right;SearchResponse;right;868.398565333337;1
94;m;NA;595.581744822441;3.90355670265853;VA;4;27;cluckinghen;low;central;right;SearchResponse;right;1085.04339167848;1
94;m;NA;602.305146984756;3.70370832737535;VA;4;28;firealarm;low;peripheral;right;SearchResponse;right;882.45052145794;1
94;m;NA;608.895095662447;3.56905227410607;VA;4;29;microwaveoven;low;peripheral;left;SearchResponse;left;752.013729186729;1
94;m;NA;615.618506911211;3.70375059894286;VA;4;30;cluckinghen;low;peripheral;left;SearchResponse;left;884.818917373195;1
94;m;NA;622.658828902291;4.02065699594095;VA;4;31;microwaveoven;low;peripheral;right;SearchResponse;right;1203.05983349681;1
94;m;NA;629.398916108301;3.72004334605299;VA;4;32;cluckinghen;low;peripheral;right;SearchResponse;right;902.24944264628;1
95;m;NA;75.5375150616746;4.158278320916;VA;2;1;cluckinghen;high;central;right;SearchResponse;right;1335.3876543697;1
95;m;NA;82.7281082468107;4.17083575297147;VA;2;2;microwaveoven;low;peripheral;right;SearchResponse;right;1351.09175299294;1
95;m;NA;90.0189886419103;4.27092582732439;VA;2;3;growlingdog;low;central;right;SearchResponse;right;1452.15209876187;1
95;m;NA;96.6592691356782;3.6206186665222;VA;2;4;microwaveoven;low;central;left;SearchResponse;left;801.550222327933;1
95;m;NA;103.265478320885;3.58680098783225;VA;2;5;cluckinghen;high;central;left;SearchResponse;left;767.825777642429;1
95;m;NA;110.088059259346;3.80282982718199;VA;2;6;microwaveoven;low;peripheral;left;SearchResponse;left;983.099654316902;1
95;m;NA;116.726813629502;3.61964404955506;VA;2;7;growlingdog;high;peripheral;left;SearchResponse;left;801.389827160165;1
95;m;NA;123.402273185086;3.65360632096417;VA;2;8;firealarm;high;peripheral;right;SearchResponse;right;835.053432034329;1
95;m;NA;129.992271407275;3.57015901221894;VA;2;9;cluckinghen;high;peripheral;right;SearchResponse;right;751.894913613796;1
95;m;NA;136.564498962834;3.5524993580766;VA;2;10;microwaveoven;high;central;left;SearchResponse;left;733.624493703246;1
95;m;NA;143.656227160478;4.07101274072193;VA;2;11;firealarm;low;central;right;SearchResponse;right;1252.80039501376;1
95;m;NA;150.412701234454;3.73711881483905;VA;2;12;growlingdog;low;central;left;SearchResponse;left;919.418073957786;1
95;m;NA;157.903972740751;4.47136237029918;VA;2;13;cluckinghen;low;peripheral;right;SearchResponse;right;1652.27891365066;1
95;m;NA;165.211772049312;4.2885728396941;VA;2;14;growlingdog;low;peripheral;right;SearchResponse;right;1469.15397536941;1
95;m;NA;172.167685135733;3.93664316064678;VA;2;15;firealarm;low;peripheral;left;SearchResponse;left;1118.59239521436;1
95;m;NA;178.840925629716;3.65347911114804;VA;2;16;microwaveoven;high;peripheral;left;SearchResponse;left;834.847604855895;1
95;m;NA;186.465153975179;4.60416592587717;VA;2;17;growlingdog;low;peripheral;left;SearchResponse;left;1786.21787647717;1
95;m;NA;194.523875950603;5.03864493826404;VA;2;18;firealarm;low;central;left;SearchResponse;left;2219.48562958278;1
95;m;NA;201.046436740784;3.50337817287073;VA;2;19;growlingdog;high;central;left;SearchResponse;left;684.745876584202;1
95;m;NA;207.636281678919;3.57000059261918;VA;2;20;firealarm;high;central;right;SearchResponse;right;751.905975397676;1
95;m;NA;215.143935209839;4.48767881491221;VA;2;21;cluckinghen;low;central;right;SearchResponse;right;1668.07150631212;1
95;m;NA;222.518117135856;4.35433086403646;VA;2;22;firealarm;low;peripheral;right;SearchResponse;right;1536.52148135006;1
95;m;NA;228.991031703772;3.45299200015143;VA;2;23;growlingdog;high;peripheral;right;SearchResponse;right;634.47387656197;1
95;m;NA;235.563653135672;3.55263209878467;VA;2;24;firealarm;high;peripheral;left;SearchResponse;left;733.93185203895;1
95;m;NA;242.269996641902;3.68581846915185;VA;2;25;microwaveoven;low;central;right;SearchResponse;right;867.602963000536;1
95;m;NA;248.760959604988;3.47006735787727;VA;2;26;growlingdog;high;central;right;SearchResponse;right;650.945580331609;1
95;m;NA;255.96726637031;4.18663229630329;VA;2;27;cluckinghen;low;central;left;SearchResponse;left;1367.73135792464;1
95;m;NA;262.374474271666;3.38644661707804;VA;2;28;microwaveoven;high;peripheral;right;SearchResponse;right;568.109827116132;1
95;m;NA;268.964436938288;3.57006182731129;VA;2;29;cluckinghen;high;peripheral;left;SearchResponse;left;751.855012495071;1
95;m;NA;275.587899259292;3.60366617282853;VA;2;30;microwaveoven;high;central;right;SearchResponse;right;785.421037115157;1
95;m;NA;282.811860148096;4.20436701225117;VA;2;31;cluckinghen;low;peripheral;left;SearchResponse;left;1385.57432102971;1
95;m;NA;289.568361086305;3.7370710123796;VA;2;32;firealarm;high;central;left;SearchResponse;left;918.085135985166;1
95;m;NA;296.158207209781;3.55815940746106;VA;3;1;cluckinghen;high;central;right;SearchResponse;right;734.708938281983;1
95;m;NA;303.115337876603;3.93719466682523;VA;3;2;microwaveoven;low;peripheral;right;SearchResponse;right;1118.43713582493;1
95;m;NA;309.655031308532;3.5198546173051;VA;3;3;growlingdog;low;central;right;SearchResponse;right;701.562074013054;1
95;m;NA;316.195241086418;3.52030143211596;VA;3;4;microwaveoven;low;central;left;SearchResponse;left;702.652049250901;1
95;m;NA;322.701484641992;3.48665718524717;VA;3;5;cluckinghen;high;central;left;SearchResponse;left;667.890172684565;1
95;m;NA;329.508382024709;3.78703841962852;VA;3;6;microwaveoven;low;peripheral;left;SearchResponse;left;968.263111077249;1
95;m;NA;335.948228345718;3.42009165417403;VA;3;7;growlingdog;high;peripheral;left;SearchResponse;left;601.133037125692;1
95;m;NA;342.405108938226;3.43716424680315;VA;3;8;firealarm;high;peripheral;right;SearchResponse;right;616.827259305865;1
95;m;NA;348.911073580151;3.48672592593357;VA;3;9;cluckinghen;high;peripheral;right;SearchResponse;right;667.803259100765;1
95;m;NA;355.384155259235;3.45325511111878;VA;3;10;microwaveoven;high;central;left;SearchResponse;left;634.248296264559;1
95;m;NA;362.157511111116;3.75347200012766;VA;3;11;firealarm;low;central;right;SearchResponse;right;934.754370246083;1
95;m;NA;368.581774222199;3.40432395064272;VA;3;12;growlingdog;low;central;left;SearchResponse;left;584.628543118015;1
95;m;NA;376.188294321066;4.58775980258361;VA;3;13;cluckinghen;low;peripheral;right;SearchResponse;right;1769.54666664824;1
95;m;NA;382.994592000032;3.78550004935823;VA;3;14;growlingdog;low;peripheral;right;SearchResponse;right;967.394765466452;1
95;m;NA;389.900827654405;3.88583940733224;VA;3;15;firealarm;low;peripheral;left;SearchResponse;left;1067.11229612119;1
95;m;NA;396.541518222308;3.61965195066296;VA;3;16;microwaveoven;high;peripheral;left;SearchResponse;left;801.051259273663;1
95;m;NA;403.782657185104;4.22097501251847;VA;3;17;growlingdog;low;peripheral;left;SearchResponse;left;1402.23367884755;1
95;m;NA;411.406798222102;4.60430972836912;VA;3;18;firealarm;low;central;left;SearchResponse;left;1786.40158008784;1
95;m;NA;417.81351585174;3.38679506164044;VA;3;19;growlingdog;high;central;left;SearchResponse;left;567.54567916505;1
95;m;NA;424.236438913504;3.40275516035035;VA;3;20;firealarm;high;central;right;SearchResponse;right;585.75881482102;1
95;m;NA;430.926443061791;3.67025738279335;VA;3;21;cluckinghen;low;central;right;SearchResponse;right;851.675654295832;1
95;m;NA;438.01663130871;4.07021274068393;VA;3;22;firealarm;low;peripheral;right;SearchResponse;right;1251.70607399195;1
95;m;NA;444.506695111049;3.47013175301254;VA;3;23;growlingdog;high;peripheral;right;SearchResponse;right;650.57066665031;1
95;m;NA;451.013281580294;3.48685985174961;VA;3;24;firealarm;high;peripheral;left;SearchResponse;left;667.751111090183;1
95;m;NA;458.003602172714;3.97058409871534;VA;3;25;microwaveoven;low;central;right;SearchResponse;right;1151.93323465064;1
95;m;NA;464.426598716062;3.40297165443189;VA;3;26;growlingdog;high;central;right;SearchResponse;right;584.802370285615;1
95;m;NA;471.984079407295;4.53775209886953;VA;3;27;cluckinghen;low;central;left;SearchResponse;left;1717.52177784219;1
95;m;NA;478.407329185167;3.40336869121529;VA;3;28;microwaveoven;high;peripheral;right;SearchResponse;right;584.747061599046;1
95;m;NA;484.863567407476;3.43657560483553;VA;3;29;cluckinghen;high;peripheral;left;SearchResponse;left;617.496098857373;1
95;m;NA;491.370318617206;3.48659002454951;VA;3;30;microwaveoven;high;central;right;SearchResponse;right;667.737679090351;1
95;m;NA;498.194467555499;3.8043938765768;VA;3;31;cluckinghen;low;peripheral;left;SearchResponse;left;985.022024717182;1
95;m;NA;504.716899950523;3.50338725931942;VA;3;32;firealarm;high;central;left;SearchResponse;left;685.089975129813;1
95;m;NA;509.538410271518;1.78916069143452;VO;4;1;visual only;high;peripheral;left;SearchResponse;left;767.390419729054;1
95;m;NA;515.027225679019;2.46904217288829;VO;4;2;visual only;low;central;right;SearchResponse;right;1451.92572823726;1
95;m;NA;519.715493925847;1.66858508624136;VO;4;3;visual only;high;peripheral;right;SearchResponse;right;651.305876439437;1
95;m;NA;525.087094518589;2.3520880988799;VO;4;4;visual only;low;peripheral;right;SearchResponse;right;1335.67802468315;1
95;m;NA;529.859079901129;1.75215486413799;VO;4;5;visual only;high;central;right;SearchResponse;right;733.957530697808;1
95;m;NA;534.947201580275;2.06874311110005;VO;4;6;visual only;low;peripheral;left;SearchResponse;left;1050.61965435743;1
95;m;NA;541.78712335811;3.8202939259354;VO;4;7;visual only;low;central;left;SearchResponse;left;2803.73609880917;1
95;m;NA;548.010487308726;3.20370844448917;VO;4;8;visual only;low;central;right;SearchResponse;right;2186.37511110865;1
95;m;NA;552.765888790134;1.73596009868197;VO;4;9;visual only;low;central;left;SearchResponse;left;717.467654496431;1
95;m;NA;557.686481777811;1.90165846911259;VO;4;10;visual only;high;peripheral;left;SearchResponse;left;884.813827229664;1
95;m;NA;562.356686617248;1.65040237037465;VO;4;11;visual only;high;central;left;SearchResponse;left;633.479901123792;1
95;m;NA;566.962493234547;1.58453254331835;VO;4;12;visual only;high;central;left;SearchResponse;left;566.665481543168;1
95;m;NA;571.51687624678;1.53460898762569;VO;4;13;visual only;high;central;right;SearchResponse;right;519.401481375098;1
95;m;NA;576.554973234655;2.01826686412096;VO;4;14;visual only;high;peripheral;right;SearchResponse;right;1001.0698272381;1
95;m;NA;581.409116444411;1.83401244436391;VO;4;15;visual only;high;peripheral;right;SearchResponse;right;817.33412342146;1
95;m;NA;586.682248296216;2.25210548145697;VO;4;16;visual only;low;peripheral;right;SearchResponse;right;1235.22567912005;1
95;m;NA;591.303785086377;1.60180029622279;VO;4;17;visual only;high;peripheral;right;SearchResponse;right;584.534123307094;1
95;m;NA;596.658687999938;2.33525649388321;VO;4;18;visual only;low;peripheral;left;SearchResponse;left;1318.39565420523;1
95;m;NA;601.847154567949;2.16858824691735;VO;4;19;visual only;low;peripheral;left;SearchResponse;left;1151.71990101226;1
95;m;NA;607.419528296217;2.55244839494117;VO;4;20;visual only;low;central;right;SearchResponse;right;1535.46034567989;1
95;m;NA;612.174300839426;1.7348397038877;VO;4;21;visual only;high;central;right;SearchResponse;right;717.68928389065;1
95;m;NA;616.829192296369;1.634541827254;VO;4;22;visual only;high;central;left;SearchResponse;left;618.406716035679;1
95;m;NA;621.683662617346;1.83487920998596;VO;4;23;visual only;high;peripheral;left;SearchResponse;left;817.428543232381;1
95;m;NA;626.838918321067;2.13530192594044;VO;4;24;visual only;low;central;right;SearchResponse;right;1118.01837035455;1
95;m;NA;631.660519506084;1.8017331357114;VO;4;25;visual only;high;central;left;SearchResponse;left;785.320691298693;1
95;m;NA;636.71558716055;2.03528651851229;VO;4;26;visual only;low;peripheral;right;SearchResponse;right;1018.98153079674;1
95;m;NA;642.17087920988;2.43557017296553;VO;4;27;visual only;low;peripheral;right;SearchResponse;right;1418.70261728764;1
95;m;NA;647.259316543117;2.06757767894305;VO;4;28;visual only;low;central;left;SearchResponse;left;1034.95348151773;1
95;m;NA;652.131036444334;1.85158360493369;VO;4;29;visual only;high;peripheral;left;SearchResponse;left;834.106864174828;1
95;m;NA;657.335928888759;2.18514765426517;VO;4;30;visual only;low;peripheral;left;SearchResponse;left;1168.40375307947;1
95;m;NA;662.041466469178;1.68550874083303;VO;4;31;visual only;high;central;right;SearchResponse;right;668.404938420281;1
95;m;NA;667.179786271648;2.11893096310087;VO;4;32;visual only;low;central;left;SearchResponse;left;1100.86360503919;1
96;f;NA;67.7273968842346;2.1194356160704;VO;2;3;visual only;high;central;right;SearchResponse;right;1102.23979805596;1
96;f;NA;72.3979717569891;1.65110547933728;VO;2;4;visual only;high;central;left;SearchResponse;left;632.908577099442;1
96;f;NA;95.4048165830318;1.90205490938388;VO;2;7;visual only;high;peripheral;right;SearchResponse;right;884.465610841289;1
96;f;NA;99.8423355212435;1.41799265588634;VO;2;8;visual only;high;central;left;SearchResponse;left;401.516244048253;1
96;f;NA;104.630531890318;1.76887275278568;VO;2;9;visual only;high;central;left;SearchResponse;left;751.247108448297;1
96;f;NA;109.167664656416;1.51734613836743;VO;2;10;visual only;high;central;right;SearchResponse;right;501.314170425758;1
96;f;NA;123.498832792509;2.26825191453099;VO;2;12;visual only;low;peripheral;right;SearchResponse;right;1251.819354482;1
96;f;NA;128.120917884633;1.60232730419375;VO;2;13;visual only;high;peripheral;left;SearchResponse;left;584.542450262234;1
96;f;NA;132.941430239007;1.80092839314602;VO;2;14;visual only;low;central;left;SearchResponse;left;784.569709561765;1
96;f;NA;137.48014917504;1.5187596664764;VO;2;15;visual only;high;central;left;SearchResponse;left;501.168787945062;1
96;f;NA;142.034047142603;1.53478175844066;VO;2;16;visual only;high;central;right;SearchResponse;right;517.432261956856;1
96;f;NA;147.373158768984;2.31891808588989;VO;2;17;visual only;low;central;left;SearchResponse;left;1301.58676230349;1
96;f;NA;152.359462401131;1.9666924115736;VO;2;18;visual only;low;central;right;SearchResponse;right;949.570074910298;1
96;f;NA;157.080212384695;1.70113520766608;VO;2;19;visual only;high;peripheral;right;SearchResponse;right;685.221362393349;1
96;f;NA;161.837140864925;1.73712960560806;VO;2;20;visual only;low;central;right;SearchResponse;left;717.26396586746;0
96;f;NA;166.55858022999;1.70119723211974;VO;2;21;visual only;high;peripheral;right;SearchResponse;right;685.019881464541;1
96;f;NA;171.280388582032;1.70200513186865;VO;2;22;visual only;high;peripheral;right;SearchResponse;right;684.556080028415;1
96;f;NA;176.118073445745;1.81789902620949;VO;2;23;visual only;low;central;right;SearchResponse;right;801.055602962151;1
96;f;NA;181.090299871052;1.95278468588367;VO;2;24;visual only;low;central;left;SearchResponse;left;934.086056193337;1
96;f;NA;185.794765442377;1.68477217806503;VO;2;25;visual only;high;peripheral;left;SearchResponse;left;668.400062248111;1
96;f;NA;191.266681547277;2.45261184661649;VO;2;26;visual only;low;peripheral;left;SearchResponse;left;1434.61879575625;1
96;f;NA;195.987706493353;1.69994133338332;VO;2;27;visual only;high;central;right;SearchResponse;right;668.130630860105;1
96;f;NA;202.611108718673;3.60352749913;VO;2;28;visual only;low;central;right;SearchResponse;right;2586.82787790895;1
96;f;NA;207.3664443132;1.73504486912861;VO;2;29;visual only;high;peripheral;left;SearchResponse;left;717.890927800909;1
96;f;NA;212.36989319534;1.98371479753405;VO;2;30;visual only;low;central;left;SearchResponse;left;967.669002013281;1
96;f;NA;217.559439092409;2.16825645766221;VO;2;31;visual only;low;peripheral;left;SearchResponse;left;1151.9862676505;1
96;f;NA;222.147735806881;1.56911452999339;VO;2;32;visual only;high;peripheral;left;SearchResponse;left;550.903405528516;1
96;f;NA;229.404581916751;4.22978957090527;VA;3;1;firealarm;low;peripheral;left;SearchResponse;left;1401.18715818971;1
96;f;NA;235.777659698389;3.35329589457251;VA;3;2;cluckinghen;high;peripheral;left;SearchResponse;left;534.496129257604;1
96;f;NA;242.217970927479;3.42062297160737;VA;3;3;firealarm;high;peripheral;right;SearchResponse;right;601.280787494034;1
96;f;NA;250.509427931858;5.27273151068948;VA;3;4;growlingdog;low;peripheral;right;SearchResponse;right;2452.53006904386;1
96;f;NA;258.117079867516;4.58780723391101;VA;3;5;firealarm;low;peripheral;right;SearchResponse;right;1769.32430756278;1
96;f;NA;264.456244827248;3.31863245693967;VA;3;6;growlingdog;high;central;right;SearchResponse;right;501.107158372179;1
96;f;NA;271.02980813873;3.55239041498862;VA;3;7;firealarm;high;peripheral;left;SearchResponse;left;733.890105970204;1
96;f;NA;277.518717000028;3.46902346843854;VA;3;8;growlingdog;high;peripheral;left;SearchResponse;left;650.718319462612;1
96;f;NA;284.392441693926;3.85414547333494;VA;3;9;cluckinghen;low;central;right;SearchResponse;right;1034.33000622317;1
96;f;NA;291.015818635467;3.60319999372587;VA;3;10;microwaveoven;low;central;left;SearchResponse;left;783.201613463461;1
96;f;NA;297.506332234479;3.47055630525574;VA;3;11;growlingdog;high;central;left;SearchResponse;left;651.306960266083;1
96;f;NA;304.179826212581;3.65357303014025;VA;3;12;firealarm;high;central;left;SearchResponse;left;835.943039972335;1
96;f;NA;310.686323977541;3.48678540880792;VA;3;13;microwaveoven;high;central;left;SearchResponse;right;667.597693623975;0
96;f;NA;318.110441658413;4.40450527495705;VA;3;14;firealarm;low;central;right;SearchResponse;right;1585.16980707645;1
96;f;NA;326.701828934718;5.57177012972534;VA;3;15;microwaveoven;low;peripheral;left;SearchResponse;left;2753.29945026897;1
96;f;NA;334.425902961055;4.70438300352544;VA;3;16;firealarm;low;central;left;SearchResponse;left;1885.93207718804;1
96;f;NA;341.533175835619;4.08682293980382;VA;3;17;cluckinghen;low;peripheral;right;SearchResponse;right;1268.4901363682;1
96;f;NA;348.256921961671;3.70406221412122;VA;3;18;microwaveoven;low;central;right;SearchResponse;right;884.712128899992;1
96;f;NA;354.746890771436;3.47008341713808;VA;3;19;cluckinghen;high;central;right;SearchResponse;right;650.963652413338;1
96;f;NA;361.920791860204;4.15415831282735;VA;3;20;growlingdog;low;central;left;SearchResponse;left;1334.83390649781;1
96;f;NA;369.34432090004;4.40430537424982;VA;3;21;cluckinghen;low;peripheral;left;SearchResponse;left;1585.54709027521;1
96;f;NA;375.750784492353;3.38640555762686;VA;3;22;growlingdog;high;peripheral;right;SearchResponse;right;568.670876557007;1
96;f;NA;382.38959606993;3.61868875310756;VA;3;23;microwaveoven;high;peripheral;right;SearchResponse;right;799.350124783814;1
96;f;NA;389.080684482586;3.66978830657899;VA;3;24;cluckinghen;low;central;left;SearchResponse;left;851.702811662108;1
96;f;NA;396.020658922149;3.91961576370522;VA;3;25;microwaveoven;low;peripheral;right;SearchResponse;right;1101.68750281446;1
96;f;NA;403.912098148838;4.87100509437732;VA;3;26;growlingdog;low;peripheral;left;SearchResponse;left;2052.75485874154;1
96;f;NA;410.218906431692;3.28679607529193;VA;3;27;firealarm;high;central;right;SearchResponse;right;468.164606252685;1
96;f;NA;416.742023620754;3.50372404209338;VA;3;28;growlingdog;low;central;right;SearchResponse;right;685.294448863715;1
96;f;NA;423.115104562836;3.35357401776128;VA;3;29;cluckinghen;high;central;left;SearchResponse;left;533.911044243723;1
96;f;NA;429.971825043205;3.83694372954778;VA;3;30;microwaveoven;high;peripheral;left;SearchResponse;left;1017.99305086024;1
96;f;NA;436.411601359723;3.42016114550643;VA;3;31;cluckinghen;high;peripheral;right;SearchResponse;right;601.523355115205;1
96;f;NA;442.784320425941;3.35344364750199;VA;3;32;microwaveoven;high;central;right;SearchResponse;right;534.183241194114;1
96;f;NA;449.941699275514;4.12723332899623;VA;4;1;firealarm;low;peripheral;left;SearchResponse;left;1302.2899706848;1
96;f;NA;456.297777584521;3.33638373063877;VA;4;2;cluckinghen;high;peripheral;left;SearchResponse;left;517.43858284317;1
96;f;NA;462.653909226879;3.3361865952611;VA;4;3;firealarm;high;peripheral;right;SearchResponse;right;516.784362029284;1
96;f;NA;469.91187019879;4.23770501185209;VA;4;4;growlingdog;low;peripheral;right;SearchResponse;right;1419.55275135115;1
96;f;NA;477.268868604675;4.33744644443505;VA;4;5;firealarm;low;peripheral;right;SearchResponse;right;1518.031174317;1
96;f;NA;483.542051669909;3.25320483325049;VA;4;6;growlingdog;high;central;right;SearchResponse;right;434.380969032645;1
96;f;NA;489.865115130553;3.30358577077277;VA;4;7;firealarm;high;peripheral;left;SearchResponse;right;483.548279386014;0
96;f;NA;496.387792221503;3.50349846226163;VA;4;8;growlingdog;high;peripheral;left;SearchResponse;left;685.274695744738;1
96;f;NA;502.86126407655;3.45386656024493;VA;4;9;cluckinghen;low;central;right;SearchResponse;right;634.297611424699;1
96;f;NA;509.434163685655;3.55360325216316;VA;4;10;microwaveoven;low;central;left;SearchResponse;left;734.748968388885;1
96;f;NA;515.857254602946;3.40333036379889;VA;4;11;growlingdog;high;central;left;SearchResponse;left;581.312037073076;1
96;f;NA;522.163836910855;3.28672733483836;VA;4;12;firealarm;high;central;left;SearchResponse;left;468.018038431183;1
96;f;NA;528.470291219186;3.28757118503563;VA;4;13;microwaveoven;high;central;left;SearchResponse;left;468.009347096086;1
96;f;NA;535.593434482114;4.10350478324108;VA;4;14;firealarm;low;central;right;SearchResponse;right;1285.29049828649;1
96;f;NA;542.300694319652;3.68735153111629;VA;4;15;microwaveoven;low;peripheral;left;SearchResponse;left;868.260605959222;1
96;f;NA;549.057088282192;3.73666106327437;VA;4;16;firealarm;low;central;left;SearchResponse;left;918.049347121269;1
96;f;NA;556.297611264046;4.22099669929594;VA;4;17;cluckinghen;low;peripheral;right;SearchResponse;right;1401.26656531356;1
96;f;NA;562.837807332631;3.52031502174214;VA;4;18;microwaveoven;low;central;right;SearchResponse;right;700.672986451536;1
96;f;NA;569.1775253776;3.32039916957729;VA;4;19;cluckinghen;high;central;right;SearchResponse;right;500.539850676432;1
96;f;NA;576.067252410343;3.87050810782239;VA;4;20;growlingdog;low;central;left;SearchResponse;left;1051.67515715584;1
96;f;NA;582.85768837994;3.77045497205108;VA;4;21;cluckinghen;low;peripheral;left;SearchResponse;left;952.076341724023;1
96;f;NA;589.264197404031;3.38692348264158;VA;4;22;growlingdog;high;peripheral;right;SearchResponse;right;567.793446360156;1
96;f;NA;595.7038887823;3.41996993590146;VA;4;23;microwaveoven;high;peripheral;right;SearchResponse;right;600.198320578784;1
96;f;NA;602.327227007831;3.60375781985931;VA;4;24;cluckinghen;low;central;left;SearchResponse;left;784.795289393514;1
96;f;NA;608.850535011152;3.5035446844995;VA;4;25;microwaveoven;low;peripheral;right;SearchResponse;right;684.394104871899;1
96;f;NA;616.057128973538;4.1874370619189;VA;4;26;growlingdog;low;peripheral;left;SearchResponse;left;1368.1505813729;1
96;f;NA;622.330389865907;3.25352562265471;VA;4;27;firealarm;high;central;right;SearchResponse;right;434.39479614608;1
96;f;NA;628.836911334423;3.48653928586282;VA;4;28;growlingdog;low;central;right;SearchResponse;right;667.808261234313;1
96;f;NA;635.176878663013;3.32087047724053;VA;4;29;cluckinghen;high;central;left;SearchResponse;left;501.752688083798;1
96;f;NA;641.582590454025;3.38614955823869;VA;4;30;microwaveoven;high;peripheral;left;SearchResponse;left;567.979915067554;1
96;f;NA;647.972590276273;3.36996351624839;VA;4;31;cluckinghen;high;peripheral;right;SearchResponse;right;551.404737867415;1
96;f;NA;654.362156321527;3.36980312131345;VA;4;32;microwaveoven;high;central;right;SearchResponse;right;550.853627733886;1
97;m;NA;75.1987038836814;2.45270407479256;VO;2;2;visual only;low;central;left;SearchResponse;right;1434.4964986667;0
97;m;NA;80.3206165798474;2.10216675209813;VO;2;3;visual only;high;peripheral;right;SearchResponse;right;1085.19295183942;1
97;m;NA;85.5424591922201;2.20170397753827;VO;2;4;visual only;low;central;right;SearchResponse;right;1185.16513961367;1
97;m;NA;92.8997311214916;4.33761210856028;VO;2;5;visual only;low;peripheral;left;SearchResponse;left;3320.58734539896;1
