respondent;block;trial_nr;sound;salience;arousal;responseTime
61;VA;18;S3;low;S3;976.634855032898
61;VA;19;S2;high;S2;1168.42633811757
61;VA;20;S3;low;S3;1327.39667245187
61;VA;21;S1;low;S1;1343.65781478118
61;VA;22;S2;high;S2;926.362637546845
61;VA;23;S1;low;S1;1034.81601376552
61;VA;24;S3;low;S3;1585.25356452446
61;VA;25;S2;low;S2;1251.71802530531
61;VA;26;S1;low;S1;1251.48474122398
61;VA;27;S4;low;S4;1276.37225727085
61;VA;28;S2;low;S2;2127.7493837988
61;VA;29;S4;low;S4;2328.24822852854
61;VA;30;S2;low;S2;2469.77302501909
61;VA;31;S1;low;S1;1977.59722580668
61;VA;32;S2;low;S2;809.841110021807
61;VO;2;visual only;high;visual only;1351.98868229054
61;VO;3;visual only;high;visual only;751.361086964607
61;VO;4;visual only;high;visual only;651.27294883132
61;VO;5;visual only;low;visual only;2653.23640615679
61;VO;6;visual only;low;visual only;1852.39144787192
61;VO;7;visual only;high;visual only;681.97044217959
61;VO;8;visual only;high;visual only;850.779595552012
61;VO;9;visual only;low;visual only;1752.29540839791
61;VO;10;visual only;low;visual only;1218.43761694618
61;VO;11;visual only;high;visual only;851.459496887401
61;VO;12;visual only;high;visual only;851.45949665457
61;VO;13;visual only;low;visual only;1467.92946872301
61;VO;14;visual only;high;visual only;734.761376632378
61;VO;15;visual only;low;visual only;1435.34318427555
61;VO;16;visual only;low;visual only;1635.28716447763
61;VO;17;visual only;high;visual only;653.371912427247
61;VO;18;visual only;low;visual only;934.991776710376
61;VO;19;visual only;low;visual only;1485.34932755865
61;VO;20;visual only;high;visual only;584.194601280615
61;VO;22;visual only;high;visual only;918.428017292172
61;VO;23;visual only;low;visual only;1469.04670400545
61;VO;24;visual only;high;visual only;1018.26450112276
61;VO;25;visual only;high;visual only;818.582447012886
61;VO;26;visual only;low;visual only;1335.38936707191
61;VO;27;visual only;low;visual only;1102.45139850304
61;VO;28;visual only;high;visual only;717.011641245335
61;VO;29;visual only;high;visual only;701.237610541284
61;VO;30;visual only;low;visual only;851.565768476576
61;VO;31;visual only;low;visual only;867.825725348666
61;VO;32;visual only;low;visual only;2419.72362273373
62;VA;1;S4;high;S4;1210.70090169087
62;VA;2;S1;high;S1;751.399109023623
62;VA;3;S3;low;S3;1351.82699956931
62;VA;4;S4;high;S4;751.084640272893
62;VA;5;S2;low;S2;726.513419882394
62;VA;6;S1;high;S1;726.512432214804
62;VA;7;S3;high;S3;584.859125083312
62;VA;8;S1;high;S1;884.665861260146
62;VA;9;S3;low;S3;1334.99680401292
62;VA;10;S4;low;S4;2361.67844082229
62;VA;11;S3;low;S3;1084.42574308719
62;VA;12;S4;low;S4;1084.96124844532
62;VA;13;S2;high;S2;809.943016502075
62;VA;14;S4;high;S4;884.789910516702
62;VA;15;S3;high;S3;734.936320222914
62;VA;16;S1;low;S1;1026.24173625372
62;VA;17;S2;high;S2;793.249314301647
62;VA;18;S4;high;S4;725.640137330629
62;VA;19;S2;low;S2;960.018828627653
62;VA;20;S1;low;S1;1168.22511679493
62;VA;21;S2;high;S2;626.07249210123
62;VA;22;S3;high;S3;684.532054001465
62;VA;23;S2;low;S2;1150.81595920492
62;VA;24;S1;low;S1;1093.36538321804
62;VA;25;S2;high;S2;692.51268345397
62;VA;26;S4;low;S4;750.732443295419
62;VA;27;S3;high;S3;567.53806618508
62;VA;28;S1;high;S1;1193.14971938729
62;VA;29;S4;low;S4;1786.35095478967
62;VA;30;S2;low;S2;1026.14297100808
62;VA;31;S3;low;S3;1635.92966180295
62;VA;32;S1;low;S1;1267.85893482156
62;VO;1;visual only;low;visual only;1251.77086144686
62;VO;2;visual only;low;visual only;1067.85332481377
62;VO;3;visual only;low;visual only;1135.90022968128
62;VO;4;visual only;low;visual only;1069.48769255541
62;VO;5;visual only;low;visual only;934.809782076627
62;VO;6;visual only;high;visual only;934.963460778818
62;VO;7;visual only;high;visual only;684.486819664016
62;VO;8;visual only;high;visual only;668.106401106343
62;VO;9;visual only;low;visual only;1552.35152225941
62;VO;10;visual only;high;visual only;751.480096485466
62;VO;11;visual only;high;visual only;701.201459858567
62;VO;12;visual only;high;visual only;551.059672376141
62;VO;13;visual only;low;visual only;1385.23672451265
62;VO;14;visual only;high;visual only;567.882164381444
62;VO;15;visual only;high;visual only;567.803942365572
62;VO;16;visual only;high;visual only;967.953828396276
62;VO;17;visual only;low;visual only;1267.74041634053
62;VO;18;visual only;high;visual only;717.886075610295
62;VO;19;visual only;low;visual only;1051.82688101195
62;VO;20;visual only;high;visual only;718.11086521484
62;VO;21;visual only;low;visual only;1101.23006231152
62;VO;22;visual only;high;visual only;734.892270760611
62;VO;23;visual only;high;visual only;617.684357101098
62;VO;24;visual only;high;visual only;768.064366653562
62;VO;25;visual only;low;visual only;1018.20362568833
62;VO;26;visual only;high;visual only;1085.18465561792
62;VO;27;visual only;high;visual only;567.868732148781
62;VO;28;visual only;low;visual only;1151.77062433213
62;VO;29;visual only;low;visual only;1134.67712071724
62;VO;30;visual only;low;visual only;783.733279909939
62;VO;31;visual only;low;visual only;1269.6390801575
62;VO;32;visual only;low;visual only;651.046477258205
63;VA;1;S4;high;S4;593.074779084418
63;VA;2;S1;low;S1;1302.0952056977
63;VA;3;S2;high;S2;584.109661052935
63;VA;4;S4;low;S4;1292.85907576559
63;VA;5;S1;low;S1;918.182087538298
63;VA;6;S2;low;S2;1544.08465360757
63;VA;7;S4;low;S4;1744.50875160983
63;VA;8;S2;high;S2;634.30235197302
63;VA;9;S4;high;S4;708.82546401117
63;VA;10;S1;high;S1;517.713347740937
63;VA;11;S2;low;S2;1735.78007746255
63;VA;12;S1;low;S1;1118.64351871191
63;VA;13;S2;low;S2;1118.03769273683
63;VA;14;S4;low;S4;1068.28628486255
63;VA;15;S1;low;S1;1168.67146932054
63;VA;16;S3;low;S3;1576.51797239669
63;VA;17;S4;low;S4;968.045297660865
63;VA;18;S1;high;S1;693.225297320168
63;VA;19;S3;low;S3;1685.84891688079
63;VA;20;S1;high;S1;634.576129144989
63;VA;21;S2;low;S2;1043.63369155908
63;VA;22;S3;high;S3;643.015421112068
63;VA;23;S2;high;S2;568.242828187067
63;VA;24;S3;high;S3;510.273955063894
63;VA;25;S1;high;S1;617.762335285079
63;VA;26;S3;high;S3;592.655224434566
63;VA;27;S2;high;S2;577.124193368945
63;VA;28;S3;low;S3;852.024983614683
63;VA;29;S4;high;S4;626.484885928221
63;VA;30;S3;low;S3;801.933428272605
63;VA;31;S4;high;S4;675.544739584439
63;VA;32;S3;high;S3;601.27091105096
63;VO;1;visual only;high;visual only;1019.24460392911
63;VO;2;visual only;high;visual only;884.235685458407
63;VO;3;visual only;high;visual only;1268.53793871123
63;VO;4;visual only;low;visual only;1418.32885274198
63;VO;5;visual only;low;visual only;1735.69988005329
63;VO;6;visual only;high;visual only;584.661363624036
63;VO;7;visual only;low;visual only;1418.48964244127
63;VO;8;visual only;low;visual only;1236.50165623985
63;VO;9;visual only;high;visual only;783.72783458326
63;VO;10;visual only;high;visual only;734.472030657344
63;VO;11;visual only;low;visual only;782.98116941005
63;VO;13;visual only;high;visual only;768.322432995774
63;VO;14;visual only;high;visual only;584.733264753595
63;VO;15;visual only;low;visual only;869.419319671579
63;VO;16;visual only;high;visual only;701.559898210689
63;VO;17;visual only;high;visual only;700.900541385636
63;VO;18;visual only;high;visual only;651.137874345295
63;VO;19;visual only;low;visual only;1468.56519789435
63;VO;20;visual only;low;visual only;1252.06231698394
63;VO;21;visual only;high;visual only;601.399700972252
63;VO;22;visual only;high;visual only;668.241247883998
63;VO;23;visual only;high;visual only;684.343141969293
63;VO;24;visual only;low;visual only;1317.71473051049
63;VO;25;visual only;high;visual only;768.69734574575
63;VO;26;visual only;low;visual only;1151.18468902074
63;VO;27;visual only;low;visual only;1385.12358488515
63;VO;28;visual only;low;visual only;2018.99808587041
63;VO;29;visual only;low;visual only;1235.3417573031
63;VO;30;visual only;low;visual only;1152.92295708787
63;VO;31;visual only;high;visual only;717.70169341471
63;VO;32;visual only;low;visual only;1552.37026687246
64;VA;1;S1;high;S1;867.978085181676
64;VA;2;S4;high;S4;576.425755745731
64;VA;3;S3;high;S3;601.087642833591
64;VA;4;S1;high;S1;734.707777155563
64;VA;5;S3;high;S3;718.005778966472
64;VA;6;S1;high;S1;684.564844123088
64;VA;7;S2;high;S2;551.441696588881
64;VA;8;S4;high;S4;592.690026503988
64;VA;9;S2;high;S2;568.319694488309
64;VA;10;S3;high;S3;567.671991768293
64;VA;11;S4;high;S4;610.041702631861
64;VA;12;S2;high;S2;617.855616146699
64;VA;13;S1;high;S1;518.123428104445
64;VA;14;S4;high;S4;567.53905385267
64;VA;15;S3;high;S3;733.982642646879
64;VA;16;S2;high;S2;784.591747797094
64;VA;17;S1;low;S1;1652.29368512519
64;VA;18;S4;low;S4;959.892606595531
64;VA;19;S2;low;S2;1635.68650162779
64;VA;20;S3;low;S3;776.072452543303
64;VA;21;S2;low;S2;1026.11492166761
64;VA;22;S1;low;S1;1501.87970057596
64;VA;23;S4;low;S4;1109.60338241421
64;VA;24;S2;low;S2;2353.22255291976
64;VA;25;S4;low;S4;1126.32592394948
64;VA;26;S3;low;S3;1018.82031583227
64;VA;27;S2;low;S2;1276.58879745286
64;VA;28;S1;low;S1;1101.76695021801
64;VA;29;S4;low;S4;2019.34693241492
64;VA;30;S3;low;S3;976.61811101716
64;VA;31;S1;low;S1;1342.99738390837
64;VA;32;S3;low;S3;1285.23451217916
64;VO;2;visual only;low;visual only;3070.57292549871
64;VO;3;visual only;low;visual only;2019.26554995589
64;VO;4;visual only;low;visual only;1251.98854017071
64;VO;5;visual only;high;visual only;917.736031347886
64;VO;6;visual only;high;visual only;635.660427622497
64;VO;7;visual only;low;visual only;1819.65381582268
64;VO;8;visual only;low;visual only;1168.59035077505
64;VO;9;visual only;low;visual only;2002.90290894918
64;VO;10;visual only;high;visual only;935.026670573279
64;VO;11;visual only;high;visual only;517.699527554214
64;VO;12;visual only;low;visual only;1051.9754239358
64;VO;13;visual only;high;visual only;768.516316544265
64;VO;14;visual only;high;visual only;834.984162123874
64;VO;15;visual only;high;visual only;752.137873321772
64;VO;16;visual only;low;visual only;1151.80697012693
64;VO;17;visual only;low;visual only;651.301686884835
64;VO;18;visual only;high;visual only;918.338894378394
64;VO;19;visual only;high;visual only;634.612330468372
64;VO;20;visual only;low;visual only;1301.65838752873
64;VO;21;visual only;high;visual only;1051.65977030993
64;VO;22;visual only;high;visual only;768.201847793534
64;VO;23;visual only;high;visual only;865.728607168421
64;VO;24;visual only;high;visual only;1067.61826341972
64;VO;25;visual only;high;visual only;584.557693451643
64;VO;26;visual only;low;visual only;1602.06364118494
64;VO;27;visual only;high;visual only;800.752117298543
64;VO;28;visual only;low;visual only;1685.51753414795
64;VO;29;visual only;low;visual only;1985.40367744863
64;VO;30;visual only;high;visual only;668.308277148753
64;VO;31;visual only;low;visual only;1435.63822517172
64;VO;32;visual only;low;visual only;1235.45878846198
66;VA;1;S3;low;S3;1552.20859264955
66;VA;2;S4;low;S4;1635.47318521887
66;VA;3;S2;low;S2;1793.60217275098
66;VA;4;S3;high;S3;918.3753086254
66;VA;5;S1;high;S1;725.694222259335
66;VA;6;S3;high;S3;859.796938253567
66;VA;7;S2;high;S2;692.887308658101
66;VA;8;S1;high;S1;959.420247003436
66;VA;9;S4;high;S4;909.323456813581
66;VA;10;S3;low;S3;826.603654422797
66;VA;11;S2;low;S2;1160.17046908382
66;VA;12;S3;low;S3;2036.19437036105
66;VA;13;S2;low;S2;1159.60790123791
66;VA;14;S3;high;S3;759.35525924433
66;VA;15;S4;low;S4;1635.62093838118
66;VA;16;S3;low;S3;1526.97461727075
66;VA;17;S1;high;S1;851.747950655408
66;VA;18;S2;high;S2;809.968592482619
66;VA;19;S4;high;S4;701.527308556251
66;VA;20;S3;high;S3;785.219555604272
66;VA;21;S2;high;S2;943.262617336586
66;VA;22;S4;high;S4;751.76158035174
66;VA;23;S1;low;S1;1326.71822223347
66;VA;24;S2;low;S2;825.878320960328
66;VA;25;S4;high;S4;759.874172857963
66;VA;26;S1;low;S1;743.136000004597
66;VA;27;S2;high;S2;742.64493829105
66;VA;28;S1;low;S1;1202.00592593756
66;VA;29;S4;low;S4;1083.43901229091
66;VA;30;S1;low;S1;933.937580208294
66;VA;31;S4;low;S4;1301.77955550607
66;VA;32;S1;high;S1;650.975012220442
66;VO;1;visual only;high;visual only;2319.86054312438
66;VO;2;visual only;high;visual only;1217.7287901286
66;VO;3;visual only;low;visual only;1786.35654319078
66;VO;4;visual only;low;visual only;1251.97866675444
66;VO;5;visual only;low;visual only;1018.35772837512
66;VO;6;visual only;low;visual only;1835.81313584
66;VO;7;visual only;high;visual only;949.535209918395
66;VO;8;visual only;low;visual only;1635.27624704875
66;VO;9;visual only;high;visual only;816.812247037888
66;VO;10;visual only;high;visual only;734.71762961708
66;VO;11;visual only;low;visual only;818.243950605392
66;VO;12;visual only;low;visual only;1569.02123452164
66;VO;13;visual only;high;visual only;901.487407507375
66;VO;14;visual only;low;visual only;617.903802543879
66;VO;15;visual only;low;visual only;2286.05155553669
66;VO;16;visual only;low;visual only;1318.77688900568
66;VO;18;visual only;low;visual only;1418.9127900172
66;VO;19;visual only;high;visual only;968.410074245185
66;VO;20;visual only;high;visual only;751.835654256865
66;VO;21;visual only;high;visual only;950.308345723897
66;VO;22;visual only;low;visual only;1368.76167892478
66;VO;23;visual only;low;visual only;1518.53787666187
66;VO;24;visual only;high;visual only;985.266172792763
66;VO;25;visual only;high;visual only;1066.78321002983
66;VO;26;visual only;low;visual only;1969.41274078563
66;VO;27;visual only;low;visual only;1552.29037045501
66;VO;28;visual only;low;visual only;1219.09135812894
66;VO;29;visual only;high;visual only;1152.15091360733
66;VO;30;visual only;high;visual only;751.58320995979
66;VO;31;visual only;high;visual only;801.572345662862
66;VO;32;visual only;high;visual only;667.913876473904
67;VA;1;S4;high;S4;1585.4047719622
67;VA;2;S1;high;S1;893.89835530892
67;VA;3;S2;high;S2;1018.2980595855
67;VA;4;S1;high;S1;1560.46513747424
67;VA;5;S3;high;S3;1318.9338715747
67;VA;6;S4;high;S4;1685.68913731724
67;VA;7;S2;high;S2;1352.05246263649
67;VA;8;S1;high;S1;2168.82969392464
67;VA;9;S3;high;S3;2078.08329642285
67;VA;10;S4;high;S4;2294.91374222562
67;VA;11;S3;high;S3;1401.59355918877
67;VA;12;S2;high;S2;1094.37187598087
67;VA;13;S4;high;S4;1185.07402657997
67;VA;14;S1;high;S1;1477.41315362509
67;VA;15;S3;high;S3;2169.79443375021
67;VA;16;S4;low;S4;1352.10599331185
67;VA;17;S2;high;S2;1385.86478156503
67;VA;18;S3;low;S3;1577.37001299392
67;VA;19;S4;low;S4;1427.10326751694
67;VA;20;S1;low;S1;1485.618974315
67;VA;21;S4;low;S4;2168.64361986518
67;VA;22;S2;low;S2;1835.93810489401
67;VA;23;S1;low;S1;1393.56768899597
67;VA;24;S4;low;S4;1293.92845917027
67;VA;25;S2;low;S2;1076.83549472131
67;VA;26;S1;low;S1;1760.82863344345
67;VA;27;S2;low;S2;1902.32363261748
67;VA;28;S3;low;S3;1477.11804264691
67;VA;29;S1;low;S1;1959.9314883817
67;VA;30;S3;low;S3;1753.05659021251
67;VA;31;S2;low;S2;2002.6078002993
67;VA;32;S3;low;S3;1277.20353403129
67;VO;1;visual only;high;visual only;1936.00360606797
67;VO;2;visual only;high;visual only;3238.16791060381
67;VO;3;visual only;high;visual only;1369.31052315049
67;VO;4;visual only;low;visual only;1953.14453099854
67;VO;5;visual only;low;visual only;1151.79800358601
67;VO;6;visual only;low;visual only;1201.56428520568
67;VO;7;visual only;low;visual only;1051.73605773598
67;VO;8;visual only;high;visual only;818.230662262067
67;VO;9;visual only;low;visual only;1937.32429645024
67;VO;10;visual only;low;visual only;1369.52938698232
67;VO;11;visual only;low;visual only;1052.01971204951
67;VO;12;visual only;high;visual only;2735.25038198568
67;VO;13;visual only;high;visual only;1186.20745791122
67;VO;14;visual only;high;visual only;1602.01394418254
67;VO;15;visual only;high;visual only;1118.96247393452
67;VO;16;visual only;low;visual only;2219.61582638323
67;VO;17;visual only;low;visual only;1018.25302257203
67;VO;19;visual only;high;visual only;2603.39507879689
67;VO;20;visual only;high;visual only;2670.07156950422
67;VO;21;visual only;high;visual only;1902.37992885523
67;VO;23;visual only;high;visual only;1285.08421918377
67;VO;24;visual only;high;visual only;1085.18432779238
67;VO;25;visual only;high;visual only;1251.68335670605
67;VO;26;visual only;low;visual only;2503.24463937432
67;VO;28;visual only;low;visual only;1218.74116058461
67;VO;29;visual only;low;visual only;2352.96525200829
67;VO;30;visual only;low;visual only;3103.7656464614
67;VO;31;visual only;low;visual only;1736.08001088724
67;VO;32;visual only;high;visual only;1919.31779216975
68;VA;1;S2;high;S2;784.369889996015
68;VA;2;S1;high;S1;709.690156858414
68;VA;3;S3;high;S3;535.022433614358
68;VA;4;S1;high;S1;642.97862444073
68;VA;5;S3;high;S3;776.556948781945
68;VA;6;S2;high;S2;642.846081056632
68;VA;7;S1;high;S1;901.566973421723
68;VA;8;S3;high;S3;818.407829385251
68;VA;9;S1;high;S1;634.613584028557
68;VA;10;S3;high;S3;784.190532052889
68;VA;11;S4;high;S4;543.257103418
68;VA;12;S2;high;S2;601.155002950691
68;VA;13;S4;high;S4;659.703766810708
68;VA;14;S3;low;S3;1285.41917435359
68;VA;15;S4;high;S4;567.821261473
68;VA;16;S1;low;S1;709.167292574421
68;VA;17;S3;low;S3;993.270910927095
68;VA;18;S2;high;S2;751.395457307808
68;VA;19;S1;low;S1;633.704546722583
68;VA;20;S3;low;S3;1168.53458515834
68;VA;21;S1;low;S1;1317.54402676597
68;VA;22;S3;low;S3;1235.04937684629
68;VA;23;S2;low;S2;743.034367682412
68;VA;24;S4;high;S4;784.607519861311
68;VA;25;S1;low;S1;1610.62720417976
68;VA;26;S4;low;S4;934.945752145723
68;VA;27;S2;low;S2;1160.38347070571
68;VA;28;S4;low;S4;1051.18164978921
68;VA;29;S2;low;S2;1168.45695558004
68;VA;30;S4;low;S4;1201.8294131849
68;VA;31;S2;low;S2;1160.18929774873
68;VA;32;S4;low;S4;1035.0097916089
68;VO;1;visual only;low;visual only;751.486716559157
68;VO;2;visual only;high;visual only;568.434002343565
68;VO;3;visual only;low;visual only;717.979938024655
68;VO;4;visual only;low;visual only;684.743381571025
68;VO;5;visual only;high;visual only;617.921824334189
68;VO;6;visual only;high;visual only;551.268958486617
68;VO;7;visual only;high;visual only;484.417376574129
68;VO;8;visual only;low;visual only;1568.96733585745
68;VO;9;visual only;high;visual only;734.729771735147
68;VO;10;visual only;high;visual only;867.259996943176
68;VO;11;visual only;high;visual only;768.079315777868
68;VO;12;visual only;low;visual only;1402.22712187096
68;VO;13;visual only;high;visual only;751.434173434973
68;VO;14;visual only;low;visual only;734.78587041609
68;VO;15;visual only;low;visual only;918.301992351189
